Link, Anchor Text
"http://www.thursdaycontra.com/~spuds/tunes/reels/OldBellCow.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OldGreyCat.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OldGreyMare.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OldJoe1.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OldJoe.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OldJoeClark.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/oldmanoldwoman.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OnDanforth.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OperaReel.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ottersholt.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/OverWaterfall.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PaddyFaheys1.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Parlez.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PatdBudgie.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Patchwork.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PaysdeHaut.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PeasBreakdown.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PetesMarch.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Petronella.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PhineasMarch_C.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PhineasMarch_G.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Pigtown.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PigtownFling_A.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Poppys.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Possumwood.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PossumwoodHarm.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PrettyLittleDog.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Pretzels_Dm.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Pretzels_Em.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PuncheonFloor.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/QuarryCross.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/QueensPolka.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Quindaro.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RachFrench.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RagtimeAnnie.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ragtimereel.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RakesMallow.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Reconciliation_P1.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Reconciliation.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RedAppleRag.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/RedHairedBoy.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Redwing.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Reel_80.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Eboulements.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ReelGrandpere.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/JeunesMaries.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/JeunesMariesHarm.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ReelMontreal.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/Mullinavat.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/PereLeon.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/SaintAntoine.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/St_Etienne.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ReelStJosef.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/ReelSemeur.abc", abc
"http://www.thursdaycontra.com/~spuds/tunes/reels/reignlove.abc", abc
