Link, Anchor Text
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/RockyTop.abc", RockyTop.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Rocky_Top.abc", Rocky_Top.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/RosemaryBrown.abc", RosemaryBrown.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Rosemary_Brown.abc", Rosemary_Brown.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/RowanTree.abc", RowanTree.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Rowan_Tree.abc", Rowan_Tree.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SallyGardens.abc", SallyGardens.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Sally_Gardens.abc", Sally_Gardens.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Scales-DWhistle.abc", Scales-DWhistle.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Scales-Major.abc", Scales-Major.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Scales-Tab.abc", Scales-Tab.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/ScarboroughFair.abc", ScarboroughFair.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Scarborough_Fair.abc", Scarborough_Fair.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/ScotlandTheBrave.abc", ScotlandTheBrave.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Scotland_The_Brave.abc", Scotland_The_Brave.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/ShadyGrove.abc", ShadyGrove.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Shady_Grove.abc", Shady_Grove.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/ShamrockShore.abc", ShamrockShore.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/ShamrockShore2.abc", ShamrockShore2.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Shamrock_Shore.abc", Shamrock_Shore.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Shamrock_Shore2.abc", Shamrock_Shore2.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/ShetlandFairyTunes.abc", ShetlandFairyTunes.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Shetland_Fairy_Tunes.abc", Shetland_Fairy_Tunes.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SiBeagSiMor.abc", SiBeagSiMor.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Si_Beag_Si_Mor.abc", Si_Beag_Si_Mor.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SilentNight.abc", SilentNight.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Silent_Night.abc", Silent_Night.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SilverSpear.abc", SilverSpear.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Silver_Spear.abc", Silver_Spear.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SoundOfSilence.abc", SoundOfSilence.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Sound_Of_Silence.abc", Sound_Of_Silence.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SouthWind.abc", SouthWind.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/South_Wind.abc", South_Wind.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/StJamesInfirmary.abc", StJamesInfirmary.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/St_James_Infirmary.abc", St_James_Infirmary.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/StarOfTheCountyDown.abc", StarOfTheCountyDown.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Star_Of_The_County_Down.abc", Star_Of_The_County_Down.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SuoGan.abc", SuoGan.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Suo_Gan.abc", Suo_Gan.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SwallowtailJig.abc", SwallowtailJig.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Swallowtail_Jig.abc", Swallowtail_Jig.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SweetThamesFlowSoftly.abc", SweetThamesFlowSoftly.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Sweet_Thames_Flow_Softly.abc", Sweet_Thames_Flow_Softly.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/SwingLowSweetChariot.abc", SwingLowSweetChariot.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Swing_Low_Sweet_Chariot.abc", Swing_Low_Sweet_Chariot.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/TheStreetsOfCairo.abc", TheStreetsOfCairo.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/The_Streets_Of_Cairo.abc", The_Streets_Of_Cairo.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/TomDooley.abc", TomDooley.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Tom_Dooley.abc", Tom_Dooley.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/TuesdayEveningBeforeDinner.abc", TuesdayEveningBeforeDinner.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/TuesdayEveningSet.abc", TuesdayEveningSet.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Tuesday_Evening_Before_Dinner.abc", Tuesday_Evening_Before_Dinner.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Tuesday_Evening_Set.abc", Tuesday_Evening_Set.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/UpOnTheHousetop.abc", UpOnTheHousetop.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Up_On_The_Housetop.abc", Up_On_The_Housetop.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/WALTZMAT.abc", WALTZMAT.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/WeWishYouAMerryChristmas.abc", WeWishYouAMerryChristmas.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/We_Wish_You_AMerry_Christmas.abc", We_Wish_You_AMerry_Christmas.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/WhatChildIsThis.abc", WhatChildIsThis.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/What_Child_Is_This.abc", What_Child_Is_This.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/WhenJohnnyComesMarchingHome.abc", WhenJohnnyComesMarchingHome.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/When_Johnny_Comes_Marching_Home.abc", When_Johnny_Comes_Marching_Home.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/WhereHaveAllTheFlowersGone.abc", WhereHaveAllTheFlowersGone.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Where_Have_All_The_Flowers_Gone.abc", Where_Have_All_The_Flowers_Gone.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/WhiskyInTheJar.abc", WhiskyInTheJar.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Whisky_In_The_Jar.abc", Whisky_In_The_Jar.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/WildMountainThyme.abc", WildMountainThyme.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Wild_Mountain_Thyme.abc", Wild_Mountain_Thyme.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/WorldTurnedUpsideDown.abc", WorldTurnedUpsideDown.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/World_Turned_Upside_Down.abc", World_Turned_Upside_Down.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/YellowRoseOfTexas.abc", YellowRoseOfTexas.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/Yellow_Rose_Of_Texas.abc", Yellow_Rose_Of_Texas.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/YouAreMySunshine.abc", YouAreMySunshine.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/You_Are_My_Sunshine.abc", You_Are_My_Sunshine.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/highlandladdie1.abc", highlandladdie1.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/highlandladdie2.abc", highlandladdie2.abc
"http://trillian.mit.edu/~jc/music/abc/mirror/mindspring.com/~thornton.rose/highlandladdie3.abc", highlandladdie3.abc
